,Product_Name,Size,Milk,Whip,Serving_Size_ml,Calories,Total_Fat_g,Saturated_Fat_g,Trans_Fat_g,Cholesterol_mg,Sodium_mg,Carbohydrates_g,Dietary_Fiber_g,Sugar_g,Protein_g,Vitamin_A_%DV,Vitamin_C_%DV,Calcium_%DV,Iron_%DV,Caffeine_mg
1010,Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Whole,No Whip,709.0,370.0,7.0,4.0,0.2,20.0,300.0,73.0,0.0,71.0,6.0,10.0,0.0,20.0,0.0,0.0
1011,Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Whole,Whip,709.0,490.0,18.0,11.0,0.5,60.0,310.0,76.0,0.0,73.0,7.0,20.0,0.0,25.0,0.0,0.0
1012,Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Soy,No Whip,709.0,330.0,3.0,0.4,0.0,0.0,290.0,69.0,1.0,66.0,6.0,8.0,0.0,25.0,10.0,0.0
1013,Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Soy,Whip,709.0,440.0,14.0,7.0,0.3,40.0,300.0,73.0,1.0,68.0,6.0,20.0,0.0,25.0,10.0,0.0
1014,Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Coconut,No Whip,709.0,310.0,4.5,4.0,0.0,0.0,290.0,69.0,0.0,67.0,0.5,0.0,0.0,0.0,0.0,0.0
1015,Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Coconut,Whip,709.0,430.0,15.0,11.0,0.3,40.0,300.0,73.0,0.0,70.0,1.0,15.0,0.0,2.0,0.0,0.0
1016,Caramel Apple Spice,Kids,No Milk,No Whip,236.0,140.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,Caramel Apple Spice,Kids,No Milk,Whip,236.0,210.0,6.0,3.5,0.2,20.0,20.0,40.0,0.0,37.0,0.3,6.0,0.0,0.0,0.0,0.0
1018,Caramel Apple Spice,Short,No Milk,No Whip,236.0,140.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,Caramel Apple Spice,Short,No Milk,Whip,236.0,210.0,6.0,3.5,0.2,20.0,20.0,40.0,0.0,37.0,0.3,6.0,0.0,0.0,0.0,0.0
1020,Caramel Apple Spice,Tall,No Milk,No Whip,354.0,210.0,0.0,0.0,0.0,0.0,15.0,53.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,Caramel Apple Spice,Tall,No Milk,Whip,354.0,300.0,7.0,4.5,0.2,25.0,30.0,59.0,0.0,55.0,0.4,8.0,0.0,2.0,0.0,0.0
1022,Caramel Apple Spice,Grande,No Milk,No Whip,473.0,280.0,0.0,0.0,0.0,0.0,20.0,70.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,Caramel Apple Spice,Venti®,No Milk,No Whip,591.0,360.0,0.0,0.0,0.0,0.0,25.0,89.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,Caramel Apple Spice,Venti®,No Milk,Whip,591.0,450.0,8.0,5.0,0.2,30.0,40.0,95.0,0.0,88.0,0.5,10.0,0.0,2.0,0.0,0.0
1025,Hot Chocolate,Kids,Nonfat,No Whip,236.0,140.0,1.5,1.0,0.0,5.0,70.0,26.0,2.0,23.0,7.0,10.0,0.0,20.0,15.0,15.0
1026,Hot Chocolate,Kids,Nonfat,Whip,236.0,200.0,6.0,4.0,0.2,20.0,95.0,29.0,2.0,24.0,8.0,10.0,2.0,15.0,20.0,15.0
1027,Hot Chocolate,Kids,2%,No Whip,236.0,170.0,4.5,3.0,0.1,15.0,80.0,26.0,2.0,22.0,7.0,10.0,0.0,20.0,15.0,15.0
1028,Hot Chocolate,Kids,2%,Whip,236.0,230.0,10.0,6.0,0.3,30.0,85.0,28.0,2.0,24.0,7.0,15.0,0.0,20.0,20.0,15.0
1029,Hot Chocolate,Kids,Whole,No Whip,236.0,190.0,7.0,4.0,0.2,15.0,70.0,26.0,2.0,22.0,7.0,8.0,0.0,20.0,15.0,15.0
1030,Hot Chocolate,Kids,Whole,Whip,236.0,250.0,12.0,7.0,0.3,35.0,80.0,28.0,2.0,24.0,7.0,15.0,0.0,20.0,20.0,15.0
1031,Hot Chocolate,Kids,Soy,No Whip,236.0,150.0,3.5,1.0,0.0,0.0,60.0,23.0,3.0,18.0,6.0,6.0,0.0,20.0,25.0,15.0
1032,Hot Chocolate,Kids,Soy,Whip,236.0,210.0,9.0,4.5,0.2,20.0,65.0,25.0,3.0,20.0,6.0,10.0,0.0,20.0,25.0,15.0
1033,Hot Chocolate,Kids,Coconut,No Whip,236.0,140.0,5.0,4.5,0.0,0.0,70.0,23.0,2.0,20.0,2.0,0.0,0.0,0.0,15.0,15.0
1034,Hot Chocolate,Kids,Coconut,Whip,236.0,200.0,10.0,8.0,0.2,20.0,75.0,26.0,2.0,22.0,2.0,6.0,0.0,2.0,20.0,15.0
1035,Hot Chocolate,Short,Nonfat,No Whip,236.0,140.0,1.5,1.0,0.0,5.0,70.0,26.0,2.0,23.0,7.0,10.0,0.0,20.0,15.0,15.0
1036,Hot Chocolate,Short,Nonfat,Whip,236.0,200.0,6.0,4.0,0.2,20.0,95.0,29.0,2.0,24.0,8.0,10.0,2.0,15.0,20.0,15.0
1037,Hot Chocolate,Short,2%,No Whip,236.0,170.0,4.5,3.0,0.1,15.0,80.0,26.0,2.0,22.0,7.0,10.0,0.0,20.0,15.0,15.0
1038,Hot Chocolate,Short,2%,Whip,236.0,230.0,10.0,6.0,0.3,30.0,85.0,28.0,2.0,24.0,7.0,15.0,0.0,20.0,20.0,15.0
1039,Hot Chocolate,Short,Whole,No Whip,236.0,190.0,7.0,4.0,0.2,15.0,70.0,26.0,2.0,22.0,7.0,8.0,0.0,20.0,15.0,15.0
1040,Hot Chocolate,Short,Whole,Whip,236.0,250.0,12.0,7.0,0.3,35.0,80.0,28.0,2.0,24.0,7.0,15.0,0.0,20.0,20.0,15.0
1041,Hot Chocolate,Short,Soy,No Whip,236.0,150.0,3.5,1.0,0.0,0.0,60.0,23.0,3.0,18.0,6.0,6.0,0.0,20.0,25.0,15.0
1042,Hot Chocolate,Short,Soy,Whip,236.0,210.0,9.0,4.5,0.2,20.0,65.0,25.0,3.0,20.0,6.0,10.0,0.0,20.0,25.0,15.0
1043,Hot Chocolate,Short,Coconut,No Whip,236.0,140.0,5.0,4.5,0.0,0.0,70.0,23.0,2.0,20.0,2.0,0.0,0.0,0.0,15.0,15.0
1044,Hot Chocolate,Short,Coconut,Whip,236.0,200.0,10.0,8.0,0.2,20.0,75.0,26.0,2.0,22.0,2.0,6.0,0.0,2.0,20.0,15.0
1045,Hot Chocolate,Tall,Nonfat,No Whip,354.0,210.0,2.0,1.0,0.0,5.0,110.0,37.0,3.0,32.0,11.0,15.0,0.0,30.0,25.0,20.0
1046,Hot Chocolate,Tall,Nonfat,Whip,354.0,280.0,8.0,5.0,0.2,30.0,115.0,40.0,3.0,34.0,11.0,25.0,0.0,30.0,25.0,20.0
1047,Hot Chocolate,Tall,2%,No Whip,354.0,250.0,7.0,4.5,0.2,20.0,125.0,37.0,3.0,32.0,11.0,15.0,0.0,30.0,25.0,20.0
1048,Hot Chocolate,Tall,2%,Whip,354.0,320.0,13.0,8.0,0.4,45.0,130.0,39.0,3.0,34.0,11.0,20.0,2.0,30.0,25.0,20.0
1049,Hot Chocolate,Tall,Whole,No Whip,354.0,280.0,10.0,6.0,0.3,25.0,110.0,37.0,3.0,32.0,10.0,10.0,0.0,30.0,25.0,20.0
1050,Hot Chocolate,Tall,Whole,Whip,354.0,350.0,16.0,10.0,0.4,50.0,120.0,39.0,3.0,34.0,11.0,20.0,0.0,30.0,25.0,20.0
1051,Hot Chocolate,Tall,Soy,No Whip,354.0,220.0,6.0,1.5,0.0,0.0,95.0,32.0,4.0,25.0,9.0,10.0,0.0,30.0,40.0,20.0
1052,Hot Chocolate,Tall,Soy,Whip,354.0,290.0,12.0,5.0,0.2,25.0,100.0,35.0,4.0,28.0,9.0,15.0,0.0,30.0,40.0,20.0
1053,Hot Chocolate,Tall,Coconut,No Whip,354.0,210.0,8.0,7.0,0.0,0.0,110.0,33.0,3.0,28.0,3.0,0.0,0.0,2.0,25.0,20.0
1054,Hot Chocolate,Tall,Coconut,Whip,354.0,280.0,14.0,10.0,0.2,25.0,115.0,36.0,3.0,31.0,3.0,6.0,0.0,2.0,25.0,20.0
1055,Hot Chocolate,Grande,Nonfat,No Whip,473.0,270.0,2.5,1.5,0.0,5.0,140.0,47.0,4.0,41.0,14.0,20.0,0.0,40.0,35.0,25.0
1056,Hot Chocolate,Grande,Nonfat,Whip,473.0,350.0,10.0,6.0,0.2,35.0,150.0,51.0,4.0,43.0,15.0,30.0,0.0,40.0,35.0,25.0
1057,Hot Chocolate,Grande,2%,No Whip,473.0,320.0,9.0,6.0,0.3,25.0,160.0,47.0,4.0,41.0,14.0,20.0,2.0,40.0,35.0,25.0
1058,Hot Chocolate,Grande,2%,Whip,473.0,400.0,16.0,10.0,0.5,55.0,170.0,50.0,4.0,43.0,14.0,25.0,2.0,40.0,35.0,25.0
1059,Hot Chocolate,Grande,Whole,No Whip,473.0,360.0,13.0,8.0,0.3,35.0,150.0,47.0,4.0,41.0,13.0,15.0,0.0,35.0,35.0,25.0
1060,Hot Chocolate,Grande,Whole,Whip,473.0,440.0,20.0,12.0,0.5,60.0,150.0,50.0,4.0,43.0,14.0,25.0,0.0,35.0,35.0,25.0
1061,Hot Chocolate,Grande,Soy,No Whip,473.0,280.0,8.0,2.0,0.0,0.0,125.0,41.0,5.0,32.0,12.0,15.0,0.0,40.0,50.0,25.0
1062,Hot Chocolate,Grande,Soy,Whip,473.0,360.0,15.0,7.0,0.2,25.0,130.0,44.0,5.0,35.0,12.0,20.0,0.0,40.0,50.0,25.0
1063,Hot Chocolate,Grande,Coconut,No Whip,473.0,270.0,10.0,9.0,0.0,0.0,140.0,42.0,4.0,35.0,4.0,0.0,0.0,2.0,35.0,25.0
1064,Hot Chocolate,Grande,Coconut,Whip,473.0,350.0,17.0,13.0,0.2,25.0,150.0,46.0,4.0,38.0,4.0,8.0,0.0,2.0,35.0,30.0
1065,Hot Chocolate,Venti®,Nonfat,No Whip,591.0,350.0,3.5,2.0,0.0,10.0,180.0,63.0,5.0,55.0,18.0,25.0,0.0,50.0,40.0,35.0
1066,Hot Chocolate,Venti®,Nonfat,Whip,591.0,430.0,10.0,6.0,0.2,35.0,190.0,66.0,5.0,58.0,18.0,35.0,0.0,50.0,45.0,35.0
1067,Hot Chocolate,Venti®,2%,No Whip,591.0,420.0,11.0,7.0,0.4,35.0,200.0,62.0,5.0,55.0,17.0,25.0,2.0,50.0,40.0,35.0
1068,Hot Chocolate,Venti®,2%,Whip,591.0,500.0,19.0,12.0,0.5,60.0,210.0,66.0,5.0,57.0,18.0,30.0,2.0,50.0,45.0,35.0
1069,Hot Chocolate,Venti®,Whole,No Whip,591.0,470.0,17.0,10.0,0.4,45.0,190.0,62.0,5.0,55.0,17.0,20.0,0.0,45.0,40.0,35.0
1070,Hot Chocolate,Venti®,Whole,Whip,591.0,550.0,24.0,14.0,0.5,70.0,190.0,66.0,5.0,57.0,17.0,30.0,0.0,45.0,45.0,35.0
1071,Hot Chocolate,Venti®,Soy,No Whip,591.0,370.0,9.0,2.5,0.0,0.0,160.0,55.0,7.0,44.0,15.0,15.0,0.0,50.0,60.0,35.0
1072,Hot Chocolate,Venti®,Soy,Whip,591.0,450.0,17.0,7.0,0.2,25.0,170.0,58.0,7.0,46.0,15.0,25.0,0.0,50.0,60.0,35.0
1073,Hot Chocolate,Venti®,Coconut,No Whip,591.0,360.0,13.0,11.0,0.0,0.0,180.0,57.0,5.0,48.0,4.0,0.0,0.0,2.0,40.0,35.0
1074,Hot Chocolate,Venti®,Coconut,Whip,591.0,430.0,20.0,15.0,0.2,25.0,190.0,60.0,5.0,51.0,5.0,8.0,0.0,4.0,45.0,35.0
1075,Lemonade,Kids,No Milk,No Whip,354.0,80.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.1,0.0,25.0,0.0,0.0,0.0
1076,Lemonade,Tall,No Milk,No Whip,354.0,80.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.1,0.0,25.0,0.0,0.0,0.0
1077,Lemonade,Grande,No Milk,No Whip,473.0,110.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,29.0,0.2,0.0,30.0,0.0,0.0,0.0
1078,Lemonade,Venti®,No Milk,No Whip,709.0,150.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,41.0,0.2,0.0,45.0,0.0,0.0,0.0
1079,Lemonade,Trenta,No Milk,No Whip,887.0,180.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,49.0,0.3,0.0,50.0,0.0,0.0,0.0
1080,Milk,Tall,Nonfat,No Whip,354.0,140.0,0.3,0.2,0.0,10.0,170.0,20.0,0.0,20.0,14.0,25.0,0.0,45.0,0.0,0.0
1081,Milk,Tall,2%,No Whip,354.0,200.0,8.0,4.0,0.2,30.0,190.0,19.0,0.0,19.0,13.0,20.0,2.0,45.0,0.0,0.0
1082,Milk,Tall,Whole,No Whip,354.0,240.0,13.0,7.0,0.4,40.0,170.0,19.0,0.0,19.0,13.0,20.0,0.0,40.0,0.0,0.0
1083,Milk,Tall,Soy,No Whip,354.0,160.0,6.0,1.0,0.0,0.0,150.0,13.0,2.0,10.0,11.0,15.0,0.0,45.0,20.0,0.0
1084,Milk,Tall,Coconut,No Whip,354.0,130.0,9.0,8.0,0.0,0.0,160.0,13.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
1085,Milk,Grande,Nonfat,No Whip,473.0,180.0,0.4,0.3,0.0,10.0,220.0,26.0,0.0,26.0,18.0,30.0,0.0,60.0,2.0,0.0
1086,Milk,Grande,2%,No Whip,473.0,260.0,10.0,5.0,0.3,40.0,250.0,25.0,0.0,25.0,17.0,30.0,0.0,60.0,0.0,0.0
1087,Milk,Grande,Whole,No Whip,473.0,320.0,17.0,10.0,0.5,55.0,230.0,25.0,0.0,25.0,17.0,25.0,0.0,50.0,2.0,0.0
1088,Milk,Grande,Soy,No Whip,473.0,210.0,8.0,1.0,0.0,0.0,200.0,17.0,2.0,13.0,15.0,20.0,0.0,60.0,25.0,0.0
1089,Milk,Grande,Coconut,No Whip,473.0,180.0,11.0,11.0,0.0,0.0,210.0,18.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
1090,Milk,Venti®,Nonfat,No Whip,709.0,250.0,0.5,0.4,0.0,15.0,310.0,37.0,0.0,37.0,25.0,45.0,0.0,80.0,2.0,0.0
1091,Milk,Venti®,2%,No Whip,709.0,370.0,15.0,7.0,0.4,60.0,350.0,36.0,0.0,36.0,24.0,40.0,2.0,80.0,2.0,0.0
1092,Milk,Venti®,Whole,No Whip,709.0,450.0,24.0,14.0,0.5,75.0,320.0,36.0,0.0,36.0,23.0,35.0,0.0,80.0,2.0,0.0
1093,Milk,Venti®,Soy,No Whip,709.0,300.0,12.0,1.5,0.0,0.0,280.0,24.0,3.0,18.0,21.0,30.0,0.0,90.0,40.0,0.0
1094,Milk,Venti®,Coconut,No Whip,709.0,250.0,16.0,15.0,0.0,0.0,290.0,25.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0
1095,Skinny Hot Chocolate,Kids,Nonfat,No Whip,236.0,80.0,1.0,0.5,0.0,5.0,85.0,12.0,2.0,8.0,7.0,10.0,0.0,20.0,30.0,0.0
1096,Skinny Hot Chocolate,Short,Nonfat,No Whip,236.0,80.0,1.0,0.5,0.0,5.0,85.0,12.0,2.0,8.0,7.0,10.0,0.0,20.0,30.0,0.0
1097,Skinny Hot Chocolate,Tall,Nonfat,No Whip,354.0,130.0,1.5,1.0,0.1,5.0,125.0,18.0,3.0,13.0,11.0,15.0,0.0,30.0,45.0,0.0
1098,Skinny Hot Chocolate,Grande,Nonfat,No Whip,473.0,170.0,1.5,1.0,0.1,5.0,160.0,24.0,4.0,17.0,14.0,20.0,0.0,40.0,60.0,0.0
1099,Skinny Hot Chocolate,Venti®,Nonfat,No Whip,591.0,210.0,2.0,1.5,0.1,10.0,210.0,30.0,5.0,21.0,18.0,25.0,0.0,50.0,70.0,0.0
1100,Steamed Apple Juice,Kids,No Milk,No Whip,236.0,120.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,Steamed Apple Juice,Short,No Milk,No Whip,236.0,120.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,Steamed Apple Juice,Tall,No Milk,No Whip,354.0,170.0,0.0,0.0,0.0,0.0,15.0,44.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,Steamed Apple Juice,Grande,No Milk,No Whip,473.0,220.0,0.0,0.0,0.0,0.0,20.0,55.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,Steamed Apple Juice,Venti®,No Milk,No Whip,591.0,280.0,0.0,0.0,0.0,0.0,25.0,69.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,Steamed Milk,Kids,Nonfat,No Whip,236.0,70.0,0.2,0.1,0.0,5.0,85.0,10.0,0.0,10.0,7.0,10.0,0.0,25.0,0.0,0.0
1106,Steamed Milk,Kids,2%,No Whip,236.0,100.0,4.0,2.0,0.1,15.0,95.0,10.0,0.0,10.0,7.0,10.0,0.0,20.0,0.0,0.0
1107,Steamed Milk,Kids,Whole,No Whip,236.0,120.0,7.0,4.0,0.2,20.0,90.0,10.0,0.0,10.0,6.0,10.0,0.0,20.0,0.0,0.0
1108,Steamed Milk,Kids,Soy,No Whip,236.0,80.0,3.0,0.4,0.0,0.0,75.0,6.0,1.0,5.0,5.0,8.0,0.0,20.0,10.0,0.0
1109,Steamed Milk,Kids,Coconut,No Whip,236.0,70.0,5.0,4.5,0.0,0.0,85.0,7.0,0.0,7.0,0.5,0.0,0.0,0.0,0.0,0.0
1110,Steamed Milk,Short,Nonfat,No Whip,236.0,70.0,0.2,0.1,0.0,5.0,85.0,10.0,0.0,10.0,7.0,10.0,0.0,25.0,0.0,0.0
1111,Steamed Milk,Short,2%,No Whip,236.0,100.0,4.0,2.0,0.1,15.0,95.0,10.0,0.0,10.0,7.0,10.0,0.0,20.0,0.0,0.0
1112,Steamed Milk,Short,Whole,No Whip,236.0,120.0,7.0,4.0,0.2,20.0,90.0,10.0,0.0,10.0,6.0,10.0,0.0,20.0,0.0,0.0
1113,Steamed Milk,Short,Soy,No Whip,236.0,80.0,3.0,0.4,0.0,0.0,75.0,6.0,1.0,5.0,5.0,8.0,0.0,20.0,10.0,0.0
1114,Steamed Milk,Short,Coconut,No Whip,236.0,70.0,5.0,4.5,0.0,0.0,85.0,7.0,0.0,7.0,0.5,0.0,0.0,0.0,0.0,0.0
1115,Steamed Milk,Tall,Nonfat,No Whip,354.0,110.0,0.2,0.2,0.0,5.0,130.0,15.0,0.0,15.0,10.0,20.0,0.0,35.0,0.0,0.0
1116,Steamed Milk,Tall,2%,No Whip,354.0,160.0,6.0,3.0,0.2,25.0,150.0,15.0,0.0,15.0,10.0,15.0,2.0,35.0,0.0,0.0
1117,Steamed Milk,Tall,Whole,No Whip,354.0,190.0,10.0,6.0,0.3,30.0,135.0,15.0,0.0,15.0,10.0,15.0,0.0,30.0,0.0,0.0
1118,Steamed Milk,Tall,Soy,No Whip,354.0,120.0,4.5,0.5,0.0,0.0,110.0,9.0,1.0,7.0,8.0,10.0,0.0,35.0,15.0,0.0
1119,Steamed Milk,Tall,Coconut,No Whip,354.0,110.0,7.0,7.0,0.0,0.0,130.0,11.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
1120,Steamed Milk,Grande,Nonfat,No Whip,473.0,140.0,0.3,0.2,0.0,10.0,170.0,20.0,0.0,20.0,14.0,25.0,0.0,45.0,0.0,0.0
1121,Steamed Milk,Grande,2%,No Whip,473.0,200.0,8.0,4.0,0.2,30.0,190.0,19.0,0.0,19.0,13.0,25.0,2.0,45.0,0.0,0.0
1122,Steamed Milk,Grande,Whole,No Whip,473.0,250.0,13.0,8.0,0.4,40.0,170.0,19.0,0.0,19.0,13.0,20.0,0.0,40.0,0.0,0.0
1123,Steamed Milk,Grande,Soy,No Whip,473.0,150.0,6.0,1.0,0.0,0.0,150.0,12.0,2.0,9.0,11.0,15.0,0.0,45.0,20.0,0.0
1124,Steamed Milk,Grande,Coconut,No Whip,473.0,150.0,9.0,9.0,0.0,0.0,170.0,15.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
1125,Steamed Milk,Venti®,Nonfat,No Whip,591.0,170.0,0.4,0.3,0.0,10.0,220.0,25.0,0.0,25.0,17.0,30.0,0.0,60.0,2.0,0.0
1126,Steamed Milk,Venti®,2%,No Whip,591.0,260.0,10.0,5.0,0.3,40.0,240.0,25.0,0.0,25.0,17.0,30.0,2.0,60.0,0.0,0.0
1127,Steamed Milk,Venti®,Whole,No Whip,591.0,310.0,17.0,10.0,0.5,50.0,220.0,25.0,0.0,25.0,16.0,25.0,0.0,50.0,2.0,0.0
1128,Steamed Milk,Venti®,Soy,No Whip,591.0,200.0,8.0,1.0,0.0,0.0,190.0,16.0,2.0,12.0,14.0,20.0,0.0,60.0,25.0,0.0
1129,Steamed Milk,Venti®,Coconut,No Whip,591.0,180.0,12.0,11.0,0.0,0.0,220.0,18.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
1130,Vanilla Steamer,Kids,Nonfat,No Whip,236.0,100.0,0.2,0.1,0.0,5.0,80.0,19.0,0.0,19.0,6.0,10.0,0.0,20.0,0.0,0.0
1131,Vanilla Steamer,Kids,2%,No Whip,236.0,130.0,4.0,2.0,0.1,15.0,90.0,19.0,0.0,19.0,6.0,10.0,0.0,20.0,0.0,0.0
1132,Vanilla Steamer,Kids,Whole,No Whip,236.0,150.0,6.0,3.5,0.2,20.0,80.0,19.0,0.0,19.0,6.0,10.0,0.0,20.0,0.0,0.0
1133,Vanilla Steamer,Kids,Soy,No Whip,236.0,110.0,3.0,0.4,0.0,0.0,70.0,15.0,1.0,14.0,5.0,8.0,0.0,20.0,10.0,0.0
1134,Vanilla Steamer,Kids,Coconut,No Whip,236.0,110.0,4.5,4.0,0.0,0.0,80.0,16.0,0.0,16.0,0.5,0.0,0.0,0.0,0.0,0.0
1135,Vanilla Steamer,Short,Nonfat,No Whip,236.0,100.0,0.2,0.1,0.0,5.0,80.0,19.0,0.0,19.0,6.0,10.0,0.0,20.0,0.0,0.0
1136,Vanilla Steamer,Short,2%,No Whip,236.0,130.0,4.0,2.0,0.1,15.0,90.0,19.0,0.0,19.0,6.0,10.0,0.0,20.0,0.0,0.0
1137,Vanilla Steamer,Short,Whole,No Whip,236.0,150.0,6.0,3.5,0.2,20.0,80.0,19.0,0.0,19.0,6.0,10.0,0.0,20.0,0.0,0.0
1138,Vanilla Steamer,Short,Soy,No Whip,236.0,110.0,3.0,0.4,0.0,0.0,70.0,15.0,1.0,14.0,5.0,8.0,0.0,20.0,10.0,0.0
1139,Vanilla Steamer,Short,Coconut,No Whip,236.0,110.0,4.5,4.0,0.0,0.0,80.0,16.0,0.0,16.0,0.5,0.0,0.0,0.0,0.0,0.0
1140,Vanilla Steamer,Tall,Nonfat,No Whip,354.0,160.0,0.2,0.2,0.0,5.0,120.0,29.0,0.0,29.0,10.0,20.0,0.0,30.0,0.0,0.0
1141,Vanilla Steamer,Tall,2%,No Whip,354.0,200.0,6.0,3.0,0.2,25.0,135.0,28.0,0.0,28.0,10.0,15.0,0.0,30.0,0.0,0.0
1142,Vanilla Steamer,Tall,Whole,No Whip,354.0,230.0,9.0,5.0,0.3,30.0,125.0,28.0,0.0,28.0,9.0,15.0,0.0,30.0,0.0,0.0
1143,Vanilla Steamer,Tall,Soy,No Whip,354.0,170.0,4.5,0.5,0.0,0.0,105.0,23.0,1.0,21.0,8.0,10.0,0.0,30.0,15.0,0.0
1144,Vanilla Steamer,Tall,Coconut,No Whip,354.0,160.0,7.0,6.0,0.0,0.0,125.0,25.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
1145,Vanilla Steamer,Grande,Nonfat,No Whip,473.0,200.0,0.3,0.2,0.0,10.0,160.0,38.0,0.0,38.0,13.0,25.0,0.0,40.0,0.0,0.0
1146,Vanilla Steamer,Grande,2%,No Whip,473.0,270.0,7.0,4.0,0.2,30.0,180.0,37.0,0.0,37.0,12.0,20.0,2.0,40.0,0.0,0.0
1147,Vanilla Steamer,Grande,Whole,No Whip,473.0,310.0,12.0,7.0,0.4,40.0,160.0,37.0,0.0,37.0,12.0,20.0,0.0,40.0,0.0,0.0
1148,Vanilla Steamer,Grande,Soy,No Whip,473.0,220.0,6.0,0.5,0.0,0.0,135.0,30.0,1.0,27.0,10.0,15.0,0.0,40.0,20.0,0.0
1149,Vanilla Steamer,Grande,Coconut,No Whip,473.0,210.0,9.0,8.0,0.0,0.0,160.0,32.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0
1150,Vanilla Steamer,Venti®,Nonfat,No Whip,591.0,260.0,0.4,0.3,0.0,10.0,200.0,48.0,0.0,47.0,16.0,30.0,0.0,50.0,2.0,0.0
1151,Vanilla Steamer,Venti®,2%,No Whip,591.0,340.0,10.0,5.0,0.3,40.0,230.0,47.0,0.0,47.0,16.0,25.0,2.0,50.0,0.0,0.0
1152,Vanilla Steamer,Venti®,Whole,No Whip,591.0,390.0,16.0,9.0,0.5,50.0,210.0,47.0,0.0,47.0,15.0,25.0,0.0,50.0,2.0,0.0
1153,Vanilla Steamer,Venti®,Soy,No Whip,591.0,280.0,7.0,1.0,0.0,0.0,170.0,38.0,2.0,35.0,13.0,20.0,0.0,50.0,25.0,0.0
1154,Vanilla Steamer,Venti®,Coconut,No Whip,591.0,270.0,11.0,11.0,0.0,0.0,200.0,41.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
1155,White Hot Chocolate,Kids,Nonfat,No Whip,236.0,180.0,3.0,2.5,0.0,5.0,125.0,31.0,0.0,30.0,8.0,10.0,0.0,25.0,0.0,0.0
1156,White Hot Chocolate,Kids,Nonfat,Whip,236.0,230.0,8.0,6.0,0.2,25.0,130.0,32.0,0.0,32.0,8.0,15.0,0.0,25.0,0.0,0.0
1157,White Hot Chocolate,Kids,2%,No Whip,236.0,210.0,6.0,4.0,0.1,15.0,135.0,30.0,0.0,30.0,8.0,10.0,2.0,25.0,0.0,0.0
1158,White Hot Chocolate,Kids,2%,Whip,236.0,260.0,11.0,7.0,0.3,35.0,140.0,32.0,0.0,31.0,8.0,15.0,2.0,25.0,0.0,0.0
1159,White Hot Chocolate,Kids,Whole,No Whip,236.0,220.0,8.0,5.0,0.2,20.0,125.0,30.0,0.0,30.0,7.0,8.0,0.0,25.0,0.0,0.0
1160,White Hot Chocolate,Kids,Whole,Whip,236.0,280.0,14.0,9.0,0.3,40.0,130.0,32.0,0.0,31.0,8.0,15.0,0.0,25.0,0.0,0.0
1161,White Hot Chocolate,Kids,Soy,No Whip,236.0,190.0,5.0,2.5,0.0,5.0,115.0,27.0,1.0,26.0,6.0,6.0,0.0,25.0,8.0,0.0
1162,White Hot Chocolate,Kids,Soy,Whip,236.0,240.0,11.0,6.0,0.2,20.0,120.0,29.0,1.0,27.0,7.0,10.0,0.0,25.0,8.0,0.0
1163,White Hot Chocolate,Kids,Coconut,No Whip,236.0,180.0,7.0,6.0,0.0,5.0,125.0,28.0,0.0,28.0,2.0,0.0,0.0,6.0,0.0,0.0
